,channel,clocks_per_click,control,denominator,key,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds
3157,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,109920,57.25
3158,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,109920,57.25
3159,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,109920,57.25
3160,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,109920,57.25
3161,3.0,,,,,,,84.0,,,,,,23,note_on,,0.0,84.0,0.0,109943,57.26197916666666
3162,8.0,,,,,,,65.0,,,,,,33,note_on,,0.0,65.0,0.0,109976,57.27916666666667
3163,7.0,,,,,,,77.0,,,,,,0,note_on,,0.0,77.0,0.0,109976,57.27916666666667
3164,9.0,,,,,,,35.0,,,,,,98,note_on,,0.0,35.0,0.0,110074,57.33020833333333
3165,9.0,,,,,,,36.0,,,,,,0,note_on,,0.0,36.0,0.0,110074,57.33020833333333
3166,9.0,,,,,,,70.0,,,,,,70,note_on,,0.0,70.0,0.0,110144,57.36666666666667
3167,9.0,,,,,,,42.0,,,,,,16,note_on,,0.0,42.0,0.0,110160,57.375
3168,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,110160,57.375
3169,3.0,,,,,,,75.0,,,,,,234,note_on,,127.0,75.0,127.0,110394,57.496874999999996
3170,,,,,,,,,,,,,Like ,0,lyrics,,,,,110394,57.496874999999996
3171,9.0,,,,,,,44.0,,,,,,6,note_on,,0.0,44.0,0.0,110400,57.5
3172,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,110400,57.5
3173,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,110400,57.5
3174,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,110400,57.5
3175,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,110400,57.5
3176,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,110400,57.5
3177,9.0,,,,,,,39.0,,,,,,0,note_on,,127.0,39.0,127.0,110400,57.5
3178,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,110400,57.5
3179,9.0,,,,,,,39.0,,,,,,123,note_on,,0.0,39.0,0.0,110523,57.5640625
3180,9.0,,,,,,,28.0,,,,,,2,note_on,,0.0,28.0,0.0,110525,57.565104166666664
3181,8.0,,,,,,,87.0,,,,,,10,note_on,,0.0,87.0,0.0,110535,57.5703125
3182,9.0,,,,,,,70.0,,,,,,89,note_on,,0.0,70.0,0.0,110624,57.61666666666667
3183,9.0,,,,,,,42.0,,,,,,0,note_on,,0.0,42.0,0.0,110624,57.61666666666667
3184,9.0,,,,,,,42.0,,,,,,16,note_on,,0.0,42.0,0.0,110640,57.625
3185,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,110640,57.625
3186,9.0,,,,,,,44.0,,,,,,240,note_on,,0.0,44.0,0.0,110880,57.75
3187,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,110880,57.75
3188,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,110880,57.75
3189,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,110880,57.75
3190,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,110880,57.75
3191,7.0,,,,,,,75.0,,,,,,72,note_on,,0.0,75.0,0.0,110952,57.7875
3192,8.0,,,,,,,63.0,,,,,,0,note_on,,0.0,63.0,0.0,110952,57.7875
3193,9.0,,,,,,,61.0,,,,,,42,note_on,,0.0,61.0,0.0,110994,57.809374999999996
3194,9.0,,,,,,,61.0,,,,,,6,note_on,,100.0,61.0,100.0,111000,57.8125
3195,8.0,,,,,,,87.0,,,,,,4,note_on,,0.0,87.0,0.0,111004,57.81458333333333
3196,5.0,,,,,,,55.0,,,,,,49,note_on,,0.0,55.0,0.0,111053,57.84010416666666
3197,3.0,,,,,,,75.0,,,,,,31,note_on,,0.0,75.0,0.0,111084,57.856249999999996
3198,5.0,,,,,,,63.0,,,,,,15,note_on,,0.0,63.0,0.0,111099,57.864062499999996
3199,9.0,,,,,,,70.0,,,,,,5,note_on,,0.0,70.0,0.0,111104,57.86666666666667
3200,9.0,,,,,,,61.0,,,,,,10,note_on,,0.0,61.0,0.0,111114,57.871874999999996
3201,9.0,,,,,,,42.0,,,,,,6,note_on,,0.0,42.0,0.0,111120,57.875
3202,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,111120,57.875
3203,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,111120,57.875
3204,5.0,,,,,,,60.0,,,,,,35,note_on,,0.0,60.0,0.0,111155,57.893229166666664
3205,9.0,,,,,,,61.0,,,,,,79,note_on,,0.0,61.0,0.0,111234,57.934374999999996
3206,9.0,,,,,,,61.0,,,,,,6,note_on,,100.0,61.0,100.0,111240,57.9375
3207,5.0,,,,,,,60.0,,,,,,65,note_on,,96.0,60.0,96.0,111305,57.971354166666664
3208,5.0,,,,,,,56.0,,,,,,29,note_on,,79.0,56.0,79.0,111334,57.98645833333333
3209,5.0,,,,,,,63.0,,,,,,0,note_on,,94.0,63.0,94.0,111334,57.98645833333333
3210,9.0,,,,,,,61.0,,,,,,20,note_on,,0.0,61.0,0.0,111354,57.996874999999996
3211,9.0,,,,,,,44.0,,,,,,6,note_on,,0.0,44.0,0.0,111360,58.0
3212,1.0,,,,,,,32.0,,,,,,0,note_on,,127.0,32.0,127.0,111360,58.0
3213,7.0,,,,,,,82.0,,,,,,0,note_on,,127.0,82.0,127.0,111360,58.0
3214,8.0,,,,,,,44.0,,,,,,0,note_on,,127.0,44.0,127.0,111360,58.0
3215,8.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,111360,58.0
3216,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,111360,58.0
3217,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,111360,58.0
3218,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,111360,58.0
3219,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,111360,58.0
3220,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,111360,58.0
3221,11.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,111360,58.0
3222,11.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,111360,58.0
3223,11.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,111360,58.0
3224,1.0,,,,,,,36.0,,,,,,24,note_on,,0.0,36.0,0.0,111384,58.012499999999996
3225,3.0,,,,,,,79.0,,,,,,3,note_on,,127.0,79.0,127.0,111387,58.0140625
3226,,,,,,,,,,,,,ba ,0,lyrics,,,,,111387,58.0140625
3227,8.0,,,,,,,48.0,,,,,,16,note_on,,0.0,48.0,0.0,111403,58.022395833333334
3228,9.0,,,,,,,61.0,,,,,,71,note_on,,0.0,61.0,0.0,111474,58.059374999999996
3229,9.0,,,,,,,35.0,,,,,,58,note_on,,0.0,35.0,0.0,111532,58.08958333333333
3230,9.0,,,,,,,36.0,,,,,,0,note_on,,0.0,36.0,0.0,111532,58.08958333333333
3231,9.0,,,,,,,42.0,,,,,,52,note_on,,0.0,42.0,0.0,111584,58.11666666666667
3232,9.0,,,,,,,70.0,,,,,,0,note_on,,0.0,70.0,0.0,111584,58.11666666666667
3233,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,111600,58.125
3234,11.0,,,,,,,56.0,,,,,,191,note_on,,0.0,56.0,0.0,111791,58.22447916666667
3235,11.0,,,,,,,60.0,,,,,,25,note_on,,0.0,60.0,0.0,111816,58.2375
3236,9.0,,,,,,,44.0,,,,,,24,note_on,,0.0,44.0,0.0,111840,58.25
3237,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,111840,58.25
3238,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,111840,58.25
3239,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,111840,58.25
3240,10.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,111840,58.25
3241,10.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,111840,58.25
3242,10.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,111840,58.25
3243,11.0,,,,,,,63.0,,,,,,9,note_on,,0.0,63.0,0.0,111849,58.254687499999996
3244,7.0,,,,,,,82.0,,,,,,90,note_on,,0.0,82.0,0.0,111939,58.301562499999996
3245,8.0,,,,,,,70.0,,,,,,0,note_on,,0.0,70.0,0.0,111939,58.301562499999996
3246,8.0,,,,,,,87.0,,,,,,24,note_on,,0.0,87.0,0.0,111963,58.3140625
3247,3.0,,,,,,,79.0,,,,,,52,note_on,,0.0,79.0,0.0,112015,58.341145833333336
3248,9.0,,,,,,,70.0,,,,,,49,note_on,,0.0,70.0,0.0,112064,58.36666666666667
3249,9.0,,,,,,,42.0,,,,,,16,note_on,,0.0,42.0,0.0,112080,58.375
3250,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,112080,58.375
3251,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,112080,58.375
3252,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,112080,58.375
3253,10.0,,,,,,,56.0,,,,,,191,note_on,,0.0,56.0,0.0,112271,58.47447916666667
3254,3.0,,,,,,,77.0,,,,,,23,note_on,,127.0,77.0,127.0,112294,58.48645833333333
3255,,,,,,,,,,,,,"by, ",0,lyrics,,,,,112294,58.48645833333333
3256,10.0,,,,,,,60.0,,,,,,2,note_on,,0.0,60.0,0.0,112296,58.4875
3257,9.0,,,,,,,35.0,,,,,,8,note_on,,0.0,35.0,0.0,112304,58.49166666666667
3258,9.0,,,,,,,36.0,,,,,,0,note_on,,0.0,36.0,0.0,112304,58.49166666666667
3259,9.0,,,,,,,44.0,,,,,,16,note_on,,0.0,44.0,0.0,112320,58.5
3260,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,112320,58.5
3261,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,112320,58.5
3262,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,112320,58.5
3263,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,112320,58.5
3264,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,112320,58.5
3265,9.0,,,,,,,39.0,,,,,,0,note_on,,125.0,39.0,125.0,112320,58.5
3266,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,112320,58.5
3267,12.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,112320,58.5
3268,12.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,112320,58.5
3269,12.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,112320,58.5
3270,10.0,,,,,,,63.0,,,,,,9,note_on,,0.0,63.0,0.0,112329,58.504687499999996
3271,9.0,,,,,,,28.0,,,,,,108,note_on,,0.0,28.0,0.0,112437,58.5609375
3272,8.0,,,,,,,87.0,,,,,,10,note_on,,0.0,87.0,0.0,112447,58.56614583333333
3273,9.0,,,,,,,39.0,,,,,,24,note_on,,0.0,39.0,0.0,112471,58.57864583333333
3274,9.0,,,,,,,42.0,,,,,,73,note_on,,0.0,42.0,0.0,112544,58.61666666666667
3275,9.0,,,,,,,70.0,,,,,,0,note_on,,0.0,70.0,0.0,112544,58.61666666666667
3276,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,112560,58.625
3277,12.0,,,,,,,56.0,,,,,,191,note_on,,0.0,56.0,0.0,112751,58.72447916666667
3278,12.0,,,,,,,60.0,,,,,,25,note_on,,0.0,60.0,0.0,112776,58.7375
3279,9.0,,,,,,,44.0,,,,,,24,note_on,,0.0,44.0,0.0,112800,58.75
3280,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,112800,58.75
3281,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,112800,58.75
3282,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,112800,58.75
3283,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,112800,58.75
3284,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,112800,58.75
3285,12.0,,,,,,,63.0,,,,,,9,note_on,,0.0,63.0,0.0,112809,58.754687499999996
3286,7.0,,,,,,,75.0,,,,,,17,note_on,,0.0,75.0,0.0,112826,58.76354166666667
3287,8.0,,,,,,,63.0,,,,,,0,note_on,,0.0,63.0,0.0,112826,58.76354166666667
3288,8.0,,,,,,,87.0,,,,,,98,note_on,,0.0,87.0,0.0,112924,58.81458333333333
3289,9.0,,,,,,,35.0,,,,,,42,note_on,,0.0,35.0,0.0,112966,58.83645833333333
3290,9.0,,,,,,,36.0,,,,,,0,note_on,,0.0,36.0,0.0,112966,58.83645833333333
3291,3.0,,,,,,,77.0,,,,,,5,note_on,,0.0,77.0,0.0,112971,58.8390625
3292,9.0,,,,,,,70.0,,,,,,53,note_on,,0.0,70.0,0.0,113024,58.86666666666667
3293,9.0,,,,,,,42.0,,,,,,16,note_on,,0.0,42.0,0.0,113040,58.875
3294,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,113040,58.875
3295,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,113040,58.875
3296,8.0,,,,,,,87.0,,,,,,130,note_on,,0.0,87.0,0.0,113170,58.942708333333336
3297,9.0,,,,,,,44.0,,,,,,110,note_on,,0.0,44.0,0.0,113280,59.0
3298,7.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,113280,59.0
3299,8.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,113280,59.0
3300,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,113280,59.0
3301,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,113280,59.0
3302,3.0,,,,,,,79.0,,,,,,6,note_on,,127.0,79.0,127.0,113286,59.003125
3303,,,,,,,,,,,,,ba ,0,lyrics,,,,,113286,59.003125
3304,9.0,,,,,,,70.0,,,,,,218,note_on,,0.0,70.0,0.0,113504,59.11666666666667
3305,9.0,,,,,,,42.0,,,,,,0,note_on,,0.0,42.0,0.0,113504,59.11666666666667
3306,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,113520,59.125
3307,9.0,,,,,,,44.0,,,,,,240,note_on,,0.0,44.0,0.0,113760,59.25
3308,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,113760,59.25
3309,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,113760,59.25
3310,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,113760,59.25
3311,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,113760,59.25
3312,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,113760,59.25
3313,8.0,,,,,,,87.0,,,,,,116,note_on,,0.0,87.0,0.0,113876,59.31041666666667
3314,8.0,,,,,,,65.0,,,,,,29,note_on,,0.0,65.0,0.0,113905,59.325520833333336
3315,7.0,,,,,,,77.0,,,,,,0,note_on,,0.0,77.0,0.0,113905,59.325520833333336
3316,9.0,,,,,,,35.0,,,,,,9,note_on,,0.0,35.0,0.0,113914,59.33020833333333
3317,9.0,,,,,,,36.0,,,,,,0,note_on,,0.0,36.0,0.0,113914,59.33020833333333
3318,3.0,,,,,,,79.0,,,,,,53,note_on,,0.0,79.0,0.0,113967,59.3578125
3319,9.0,,,,,,,70.0,,,,,,17,note_on,,0.0,70.0,0.0,113984,59.36666666666667
3320,9.0,,,,,,,42.0,,,,,,16,note_on,,0.0,42.0,0.0,114000,59.375
3321,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,114000,59.375
3322,9.0,,,,,,,44.0,,,,,,240,note_on,,0.0,44.0,0.0,114240,59.5
3323,7.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,114240,59.5
3324,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,114240,59.5
3325,8.0,,,,,,,58.0,,,,,,0,note_on,,127.0,58.0,127.0,114240,59.5
3326,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,114240,59.5
3327,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,114240,59.5
3328,9.0,,,,,,,39.0,,,,,,0,note_on,,127.0,39.0,127.0,114240,59.5
3329,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,114240,59.5
3330,11.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,114240,59.5
3331,11.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,114240,59.5
3332,11.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,114240,59.5
3333,3.0,,,,,,,77.0,,,,,,2,note_on,,127.0,77.0,127.0,114242,59.501041666666666
3334,,,,,,,,,,,,,"by, ",0,lyrics,,,,,114242,59.501041666666666
3335,9.0,,,,,,,39.0,,,,,,121,note_on,,0.0,39.0,0.0,114363,59.5640625
3336,9.0,,,,,,,28.0,,,,,,2,note_on,,0.0,28.0,0.0,114365,59.565104166666664
3337,8.0,,,,,,,87.0,,,,,,1,note_on,,0.0,87.0,0.0,114366,59.565625
3338,3.0,,,,,,,77.0,,,,,,70,note_on,,0.0,77.0,0.0,114436,59.60208333333333
3339,9.0,,,,,,,42.0,,,,,,28,note_on,,0.0,42.0,0.0,114464,59.61666666666667
3340,9.0,,,,,,,70.0,,,,,,0,note_on,,0.0,70.0,0.0,114464,59.61666666666667
3341,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,114480,59.625
3342,11.0,,,,,,,65.0,,,,,,144,note_on,,0.0,65.0,0.0,114624,59.699999999999996
3343,11.0,,,,,,,56.0,,,,,,10,note_on,,0.0,56.0,0.0,114634,59.70520833333333
3344,11.0,,,,,,,60.0,,,,,,21,note_on,,0.0,60.0,0.0,114655,59.716145833333336
3345,3.0,,,,,,,79.0,,,,,,56,note_on,,127.0,79.0,127.0,114711,59.7453125
3346,,,,,,,,,,,,,ba ,0,lyrics,,,,,114711,59.7453125
3347,9.0,,,,,,,44.0,,,,,,9,note_on,,0.0,44.0,0.0,114720,59.75
3348,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,114720,59.75
3349,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,114720,59.75
3350,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,114720,59.75
3351,10.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,114720,59.75
3352,10.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,114720,59.75
3353,10.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,114720,59.75
3354,11.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,114720,59.75
3355,11.0,,,,,,,56.0,,,,,,0,note_on,,124.0,56.0,124.0,114720,59.75
3356,11.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,114720,59.75
3357,8.0,,,,,,,58.0,,,,,,97,note_on,,0.0,58.0,0.0,114817,59.80052083333333
3358,7.0,,,,,,,70.0,,,,,,0,note_on,,0.0,70.0,0.0,114817,59.80052083333333
3359,8.0,,,,,,,87.0,,,,,,16,note_on,,0.0,87.0,0.0,114833,59.80885416666666
3360,9.0,,,,,,,70.0,,,,,,111,note_on,,0.0,70.0,0.0,114944,59.86666666666667
3361,9.0,,,,,,,42.0,,,,,,16,note_on,,0.0,42.0,0.0,114960,59.875
3362,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,114960,59.875
3363,10.0,,,,,,,65.0,,,,,,144,note_on,,0.0,65.0,0.0,115104,59.949999999999996
3364,10.0,,,,,,,56.0,,,,,,10,note_on,,0.0,56.0,0.0,115114,59.95520833333333
3365,10.0,,,,,,,60.0,,,,,,21,note_on,,0.0,60.0,0.0,115135,59.966145833333336
3366,11.0,,,,,,,56.0,,,,,,46,note_on,,0.0,56.0,0.0,115181,59.99010416666667
3367,9.0,,,,,,,44.0,,,,,,19,note_on,,0.0,44.0,0.0,115200,60.0
3368,7.0,,,,,,,82.0,,,,,,0,note_on,,127.0,82.0,127.0,115200,60.0
3369,8.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,115200,60.0
3370,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,115200,60.0
3371,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,115200,60.0
3372,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,115200,60.0
3373,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,115200,60.0
3374,10.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,115200,60.0
3375,10.0,,,,,,,56.0,,,,,,0,note_on,,124.0,56.0,124.0,115200,60.0
3376,10.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,115200,60.0
3377,12.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,115200,60.0
3378,12.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,115200,60.0
3379,12.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,115200,60.0
3380,11.0,,,,,,,63.0,,,,,,14,note_on,,0.0,63.0,0.0,115214,60.00729166666667
3381,11.0,,,,,,,60.0,,,,,,6,note_on,,0.0,60.0,0.0,115220,60.010416666666664
3382,9.0,,,,,,,35.0,,,,,,152,note_on,,0.0,35.0,0.0,115372,60.08958333333333
3383,9.0,,,,,,,36.0,,,,,,0,note_on,,0.0,36.0,0.0,115372,60.08958333333333
3384,9.0,,,,,,,42.0,,,,,,52,note_on,,0.0,42.0,0.0,115424,60.11666666666667
3385,9.0,,,,,,,70.0,,,,,,0,note_on,,0.0,70.0,0.0,115424,60.11666666666667
3386,3.0,,,,,,,79.0,,,,,,16,note_on,,0.0,79.0,0.0,115440,60.125
3387,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,115440,60.125
3388,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,115440,60.125
3389,8.0,,,,,,,87.0,,,,,,131,note_on,,0.0,87.0,0.0,115571,60.19322916666667
3390,12.0,,,,,,,65.0,,,,,,13,note_on,,0.0,65.0,0.0,115584,60.199999999999996
3391,12.0,,,,,,,56.0,,,,,,10,note_on,,0.0,56.0,0.0,115594,60.20520833333333
3392,3.0,,,,,,,77.0,,,,,,8,note_on,,127.0,77.0,127.0,115602,60.209375
3393,,,,,,,,,,,,,by ,0,lyrics,,,,,115602,60.209375
3394,12.0,,,,,,,60.0,,,,,,13,note_on,,0.0,60.0,0.0,115615,60.216145833333336
3395,10.0,,,,,,,56.0,,,,,,46,note_on,,0.0,56.0,0.0,115661,60.24010416666667
3396,9.0,,,,,,,44.0,,,,,,19,note_on,,0.0,44.0,0.0,115680,60.25
3397,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,115680,60.25
3398,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,115680,60.25
3399,12.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,115680,60.25
3400,12.0,,,,,,,56.0,,,,,,0,note_on,,124.0,56.0,124.0,115680,60.25
3401,12.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,115680,60.25
3402,10.0,,,,,,,63.0,,,,,,14,note_on,,0.0,63.0,0.0,115694,60.25729166666667
3403,7.0,,,,,,,82.0,,,,,,0,note_on,,0.0,82.0,0.0,115694,60.25729166666667
3404,8.0,,,,,,,70.0,,,,,,0,note_on,,0.0,70.0,0.0,115694,60.25729166666667
3405,10.0,,,,,,,60.0,,,,,,6,note_on,,0.0,60.0,0.0,115700,60.260416666666664
3406,9.0,,,,,,,70.0,,,,,,204,note_on,,0.0,70.0,0.0,115904,60.36666666666667
3407,9.0,,,,,,,42.0,,,,,,16,note_on,,0.0,42.0,0.0,115920,60.375
3408,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,115920,60.375
3409,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,115920,60.375
3410,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,115920,60.375
3411,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,115920,60.375
3412,8.0,,,,,,,87.0,,,,,,136,note_on,,0.0,87.0,0.0,116056,60.44583333333333
3413,12.0,,,,,,,56.0,,,,,,85,note_on,,0.0,56.0,0.0,116141,60.49010416666667
3414,9.0,,,,,,,35.0,,,,,,3,note_on,,0.0,35.0,0.0,116144,60.49166666666667
3415,9.0,,,,,,,36.0,,,,,,0,note_on,,0.0,36.0,0.0,116144,60.49166666666667
3416,9.0,,,,,,,44.0,,,,,,16,note_on,,0.0,44.0,0.0,116160,60.5
3417,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,116160,60.5
3418,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,116160,60.5
3419,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,116160,60.5
3420,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,116160,60.5
3421,9.0,,,,,,,39.0,,,,,,0,note_on,,125.0,39.0,125.0,116160,60.5
3422,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,116160,60.5
3423,12.0,,,,,,,63.0,,,,,,14,note_on,,0.0,63.0,0.0,116174,60.50729166666667
3424,12.0,,,,,,,60.0,,,,,,6,note_on,,0.0,60.0,0.0,116180,60.510416666666664
3425,9.0,,,,,,,28.0,,,,,,97,note_on,,0.0,28.0,0.0,116277,60.5609375
3426,9.0,,,,,,,39.0,,,,,,34,note_on,,0.0,39.0,0.0,116311,60.57864583333333
3427,9.0,,,,,,,70.0,,,,,,73,note_on,,0.0,70.0,0.0,116384,60.61666666666667
3428,9.0,,,,,,,42.0,,,,,,0,note_on,,0.0,42.0,0.0,116384,60.61666666666667
3429,8.0,,,,,,,87.0,,,,,,16,note_on,,45.0,87.0,45.0,116400,60.625
3430,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,116400,60.625
3431,3.0,,,,,,,77.0,,,,,,55,note_on,,0.0,77.0,0.0,116455,60.653645833333336
3432,8.0,,,,,,,87.0,,,,,,77,note_on,,0.0,87.0,0.0,116532,60.69375
3433,3.0,,,,,,,82.0,,,,,,33,note_on,,127.0,82.0,127.0,116565,60.7109375
3434,,,,,,,,,,,,,ohh ,0,lyrics,,,,,116565,60.7109375
3435,,,,,,,,,,,,,,0,lyrics,,,,,116565,60.7109375
3436,9.0,,,,,,,44.0,,,,,,75,note_on,,0.0,44.0,0.0,116640,60.75
3437,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,116640,60.75
3438,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,116640,60.75
